rating,text,emotion
5,ben çok beğendim rengi duruşu harika ince evet astarı yok ama kurtarıcı bir parça resimde göründüğü kadar uzunda değil ama kombinlenince çok güzel duruyor tam bedeninizi alın 👍,p
2,"Astarsız, kumaşı ince fakat yumuşacık aslında güzel bir kumaşı var. Ama üzülerek iade edicem ürünün kolunda minik bir defo vardı ve kolları kısa geldi. Ayrıca düğmelerini düzgün dikememişler önü açıkken kasılmış görünüyor.",n
4,herkes çok beğenmis hediye aldım Arkadaşıma  çok beğendiler ben indirimdeyken almıştım astarsız tam yazlık,p
4,kumaşı cok güzel tam yazlık kargo gecikmesi yüzünden bi yıldız kırdım kargo dışında her sey çok iyi 1.56 62 kiloyum l aldım biraz daha bol dursun diye m de alınabilirmiş,p
5,Çok güzel ben çok beğendim astarsız ama gayet kumaşı güzel duruyo düşünmeden alabilirsiniz.Ben salaş durması için bir beden büyük aldım.Gayet güzel geldi,p
5,Evet kumaşı ince astarsız ancak bu fiyata bu ürün çok bile :) ben beğendim 56 kilo 38 aldım tam oldu tavsiye ederim,p
5,Çok güzel xl aldım tam oldu yazlık birşey astarzız olduğu için ama güzel,p
5,kumaş yapısı üstte duruşu çok güzel cep deteyinin olması benim işimi kolaylaştırıyor günlük ve spor hayatinda çok rahat kullanıyorum kumaşı terletmiyor bel kismimi inceltiyor ürünün böyle detaylı üretilmesi için emek verenn tüm firma çalışanlarına  çok teşekkür ederim,p
5,"Dün sipariş verdim, 1 saat içinde kargoya verildi. Şimdi kapı çaldı, gelmiş 😍 İlk defa bu fiyata böyle bir ürün deneyimliyorum. Ürün çok şık bir ambalaj ile geliyor, şimdiden plaj çantama koydum bile, yazın mayolarımı koymayı düşünüyorum. Yan Cebine iphone 13 pro max tam sığdı, popomu ise görmeniz lazım. Puanım 10 üzerinden 100 falan, tükenmeden s",p
5,gerçekten aşırı güzel tam bir fiyat performans tam beden alın üstte duruşu falan çok beğendim,p
5,"bir beden büyük tam oluyor kumaşı yumuşacık ,yüksek bel, bence müko :)))) 5 yıldızı hakediyor..",p
4,gayet esnek yuksek belli cabuk ulasti rlime kargo paketide iyiydi renklerde canli bence alinmali ben hep yorumlara bakarak aliyorum iyikide almisim  bu yorumum de size oncu olsun,p
4,ürünü çok beğendim yumuşacık tam istediğim gibi ama bit yıldız kırdım bir tanesi defolu gelmiş ama paketlemesi falan gayet güzeldi,p
5,Geldiler çok rahat kumaşları deneyip yıkadıktan sonra tekrar güncelleyeceğim yorumumu,p
5,bayanlar harika bir ürün önce tereddüt ettim siparişim elime ulaşınca çok memnun kaldım ve sonra 3 paket daha sipariş ettim satıcıya tşk ederim ürünü harika ve kesinlikle tavsiye ederim 5 yıldız ve üstü hak ediyor,p
5,çok beğendim yumuşacık 5 yıldızı hak ediyor,p
5,gerçekten  kumaşı  paketlenmesi hijyenik olması çok güzel  helal olsun o para size  gerçekten alın çok tavsiye ediyorum beş yıldız hak ediyor,p
4,162 boy 75 kg L beden tam oldu. 580 e aldm 460 a düşmüş çok üzüldm o yzden yıldız kırdım,p
5,Üstte çıkması için 5 yıldız veriyorum burdan aldığım 3 üncü ürün diğer ikisinde sorun yaşamadım ama bu sefer gelen ürün yırtık çıktı iade reddediliyor alırken yırtık malı size gönderip birde iade almazlar500 tl çöp oldu  kesinlikle almayın,n
1,gerçekten iprenç bir yıldızı bile hak etmiyo s soyledim assırı bol asla gorundugu gibi değil,n
5,Bı fiyata gayet iyi..yorumumu güncelliyorum bukadar muhteşem bir tayt olamaz içi okadar güzelki asla üşütmüyor benim boyum uzun olduğu için taytlar hep kısa kalırdı bunda tam boyuma göre parasını fazlasıyla hak ediyor teşekkür ederim..,p
5,"ürün kalitesinden başlayayım, HARİKA!  paketleme şahaneydi, hediye için de ayrıca teşekkürler. ve 2 günde elime ulaştı.  her bakımdan daha fazla yıldız vermek isterdim.",p
5,kargosu yapisi ici disi herseyi sahane henuz denemedim denedikten sonra eger L beden buyuk olmassa diger renklerimide almayi dusunuyorum cunku gercekten cok kaliteli. hediyeniz icin cok tesekkur ederim🙏 bu arada brn 1.60 64 kg yum L deneyip yorumumu guncelliyecegim,p
5,Likrali degil sıkmıyor s soyledim yine bol geldi cok kotu bi tayt da degil bu fiyata cok guzel bir sey beklemeyin yorum gozuksun diye 5 yıldız,n
5,ürün çok kötü L beden sipariş ettim XXL gönderilmiş 5 yıldız verdim yorumum üste görünsün diye,n
5,muhtesem rahat ve yumuşak tavsiye ederim.bedeninizi almanızı oneririm,p
5,"10 yıldız olsa da versem,gerçekten bu kadar güzel beklemiyordum hemen başka renkleri de sipariş edeceğim, satıcıya teşekkürler.",p
5,1.73 boy 66kiloya L beden tam oldu. çok kötü bir koku yayıldı açar açmaz derisinden kaynaklı umarım yıkanınca geçer. çok güzel tam sarıyor boyuda iyi kısa gelmedi. ve ustteyken rahatligida iyi.,p
5,10 yıldız 65 kg 171 cm boy Xl çok güzel oldu kalitesi duruşu muhteşem,p
5,çok güzel kalitesi mükemmel beş yıldız veriyorum,p
4,beklediğimden güzel çıktı. ilk görünce bunun neresi 46 bu bana hayatta olmaz dedim ama yanılmışım çok esnek  1.72 boy 89 kg. beden tam oldu boy bir tık daha uzun olsa daha güzel olurdu. tek yıldızı boydan kestim yoksa gayet güzel ürün ve çok kaliteli duruyor sanirjm severek giyeceğim..,p
4,"Boyum 165, kilom 70. XL aldım ve tam istediğim gibi oldu, vücuda oturan ama yapışmayan... Bir yıldızı iç materyalini daha kalın beklediğim için kırdım. Şardonlu, sıcacık bir deri tayt daha çok işime yaradı ama buna rağmen güzel bir ürün, dolapta bulunması gereken bir parça bence. Hızlı teslimat için teşekkür ederim, hizmetten çok memnun kaldım.  No",p
5,L beden aldim tam oldu. içi kalın bir polar ve yumuşacık. bir süre kullanıp sağlamlığı hakkında tekrar yorumumu guncelleyecegim. hızlı kargoya verildi ama PTT kargo nun keyfini bekledik biraz  satıcıya teşekkür ediyorum.,p
4,fiyatı uygundu memnun kaldım tek sıkıntı parmak geçirmeli yere parmağı taktıktan 5 dakika sonra ağrıyor o yüzden 4 yıldız ama öneririm almanızı💗,p
5,10 numara 5 yıldız mükemmel,p
5,görseldeki gibi. üstte çok hoş duruyo çok sevdim,p
5,On yıldız olsa hakediyor. Çok rahat.,p
4,bir beden büyük aldım yüksek bel güzel kumaşı güzel fakat bel kısmı biraz gevşek kaldı sanırım terzıye lastik taktiricam bel kısmına onun dışında müko :)))) 4 yıldız iyi..,p
4,ürünler çarçabuk elime ulaştı daha denemedim ama extra yüksel bel ve rengarenk üstten dikişli alan kişiler tam beden alsınlar ben bir beden büyük aldım hiç gerek yok,p
5,güzel baya uyguna aldim.indirimden tam dikiwsiz üreun kumasida çok ince diyil iyi ama ortasinda astari yok duz kumaw sadece,p
5,Üstte görünsün diye 5 yıldiz verdim 6 lı sipariş verdim 3 lü geldi  İade etmekle uğraşamıcam .,n
2,Çok rahat ama 3. haftadan sonra bollaştı ve yırtılmaya başladı. Söküleceğini bilseydim başka yerden alırdım. İki yıldız bile fazla🥲,n
5,öne çıkması için 5 yildiz veriyorum.Benim sipariş verdiğim ürün gelmedi yarim boğazlı sipariş verdim bisiklet yaka geldi.Uzerinde beden bile yazmıyor dar oldu.,n
5,On numara beş yıldız.,p
5,10 yildiz olsa yine 10 verirdim. aldığım ve parayi sonuna kadar hak eden bir ürün. iyiki almışım.sicacik tutuyor ve cok doğal. çok ama çok teşekkürler.,p
5,alın aldırın  10 yıldız olsa verirdim,p
5,"beş yıldız az gelir, harika bir ürün",p
4,Güzel ve sıcak ama üstünde ufak bir kaçıkla geldi.o yüzden 4 yıldız verdim.,p
5,Gerçekten çok beğendim tam beden aldım mükemmel duruyor üstte,p
5,"10 yıldız. Duruşu harika, toparlayıcılığı harika, gayet sıcak tutuyor. Kaliteli duruyor ve diğer deri taytlar gibi üst bacağınızı kesik kesik göstermiyor. Şahane. Tam beden alınmalı!",p
3,Daha yüksek bel olanını kullanmıştım. Önünde fermuar olan model. O daha rahat ve kullanışlıydı. Bunun boyu alttan ve üstten kısa hissettirdi,p
3,İki beden küçük alabilirsiniz esnekliği çok fazla.normalde 2xl giyiyorum 2xl aldım büyük geldi XL sipariş verdim o da tam oldu diyemem resimdeki gibi üstte durmuyor dizimde hep bir kırışıklık oldu kalıbı çok değişik ve anlamlandıramadığım bir koku var XL olanda ilk gelen(2XL) taytta böyle bir koku yoktu ve ilk gelen taytın paketlemesi de çok güzeld,p
5,Yorumum üste çıksın diye 5 yıldız verdim ürün çok kötü incecik poşet gibi iade,n
5,Fotoğrafta göründüğü gibi tok bir kumaşı yok 5 yıldızı üstte görünsün diye verdim 168 boy 61 kilo M beden verdim bir bacağı farklı renk bir bacağı farklı iade etmekle de uğraşmadım ama bu paraya değmez almayın.,n
1,dikişleri ertesi gün açıldı tekrar diktim yine açıldı derisi kalitesiz bir yıldız sadece üzerimde duruşu için verdim,n
5,Yukarıda gözükmesi için 5 yıldız verdim s beden istedim m göndermişler iz iz ve yırtık bir şekilde geldi iade edicem,n
1,Görseldeki ürünle gelen ürünün alakası yok!!! Deriyle alakası yok naylon gibi o kadar inceki içi çok belli ediyor. Yüksek bel değil. 10 günde gelmesi ayrı bir sorun. Paranıza yazık. İçi polarlı falan da değil. Kesinlikle tavsiye etmiyorum. 1 yıldız vermemin sebebide yorum üstte gözüksün diye. İade.,n
5,kargo hızlıydı  95 kg 2xl aldm normal tayt gibi oldu ne anladık bu işten 5 yıldızı üstte görünsün diye veriyorum. üzgünüm beklentimi karşılamadı iade kabul etmiyorlar zaten elimizde kaldı 🥶,n
4,"İçi polar, çok güzel bir tayt. 1 yıldızı bel lastiği olmayışından kırdım. Beli lastikli olmadığı için kayıyor.",p
4,ürün gayet güzel çok kalin değil ama sicak tutacak bir tayt kumasi bez gibi degil mat bi supreme kumas gibi 1 yildizi bacak arasindaki dikislerdeki tuhafliktan kırdım diğer türlü gayet iyi bedeninizi alabilirsiniz,p
5,"10 yildizzz!!!! 100 yildizz!!!! En pahalisindan ucuzuna kac cesit tayt denedim boylesi yok! Bir daha baska yerden tayt siparis vermem, harika dokusu var yumusacik bel kismi asla katlanmiyor yuksek bel, hem cok fit duruyor hemde inanilmaz rahat konforlu. 5 tane daha her renginden sipariş verdim! Bundan sonra sizden alisveris yapmaya devam edicem ve",p
5,efsane  10 yıldız  hakkediyor,p
5,tayt güzel ama kışlık değil bel kısmı çok rahat onun için beş yıldız verdim,p
4,Ortası sökük geldiği için bir yıldız eksik veriyorum. Onun haricinde biraz çorap dokusu var.,n
5,10 NUMARA 5 YILDIZ ADAMIM💚,p
5,"Ten rengini almıştım memnun kaldığım için siyahını da aldım, üst bedeniniz neyse onu alın büyük göğüslüler üstten giymekte zorlanabilir, ben ten renginde m aldım bu sefer de daha sıkı olsun diye s aldım (bir de kg verme dönemindeyim ondan dolayı aslında s aldım) ama inanılmaz zor giyinip çıkardım 😬kargo inanılmaz hızlıydı bir gün dolmadan elimdeyd",p
4,çok sıkı aman aman toparlaması yok ama güzel bir beden küçük aldım alttan giyince gayet iyi oluyo üstten kesinlikle giyilemez,n
5,"iyi toparliyor, oneriyorum her kese",p
4,urunu iade ettim fakat tekrardan alacağım. koltuk altinda ufak bir delikle geldi. satici da hic sikinti yapmadan iadesini kabul etti zaten onun disinda bi beden buyuk almanizi oneririm ben normalde small giyiyorum ve small alldim fakat icine girerken zorlandim. girdikten sonra bi sorun yok nefes almayi oturmayi hareketi diger korseler gibi zorlasti,p
5,kollarımdan ve göğüslerimden ne kadar kilolu olduğumu anlayabilirsiniz. 82 kiloyum alt vücudum kas ama üst tamamen yağ. altımda bi de aynı mağazadan aldığım yüksek bel iç çamaşırı var. inanamadım. ACAAAAYİP DAR!!!! giyerken fena zorlandım sanırım geri çıkarmak için hastaneye gitmem gerekecek. üstten giyemeyince alttan giyeyim dedim bi bacağıma bile,p
2,"Yirtik urun gondermisler iade edilemeyen urun kategorisinde riski goze almayin derim. Onun disinda, gogus kismi bu tarz diger korselere gore biraz kucuk, buyuk goguslulere onermem. Ama karnim dumduz oldu ona lafim gercekten yok.",n
5,"5 yıldızı yorumum görünsün diye veriyorum ve gerçekten çok kızgınım şu anda🤬alır almaz makinaya attım ve L beden olarak aldığım camasir makinadan xs olarak çıktı ancak 8-9 yaşındaki bı çocuğa olabilecek boyutta ,yazık günah..",n
5,ürünüm kusursuz elime ulaştı. gayet rahat ve tam bedeninizi almanizi oneririm,p
5,Biraz daha kalın olabilirdi. Ama bu yorumum sıcak tutmadığı anlamına gelmesin. Gayet rahat ve sıcak tutuyor.,p
1,GÜNCELLİYORUM almayın 2.yıkamada hemen tiftiklenmeye başladı paranızı çöp etmeyin               İLK YORUMUMİndirimden 89 tl ye aldım iyi fena değil. İnce değil ama kalın da diyemem termal gibi sıcak tutması gibi bir beklentiye girmeyin,n
4,Ürünün yapısı ve üstte duruşu gerçekten çok güzel kendi bedeninizi alabilirsiniz fakat bir tık rahatlığı sevenlerdenseniz bir büyük beden de tercih edilebilir.,p
5,on numara beş yıldız bi ürün çok sevdim.yıkayınca çeker diye düşünmüştüm ama çekmedi ve sıcacık tutuyor.,p
5,5 yıldız veriyorum herkesin almasını öneriyorum aşırı iyi bir ürün fiyatı çok iyi,p
4,ürünü beğendim. L beden almıştım güzel oldu tek sıkıntı çeyizim için almıştım kutu ile gelmedi özenli şekilde değildi o yüzden 1 yıldız eksik verdim,p
4,pamuklu kumaş kalitesi iyi  basenli olanlar bir beden büyük alın yıkanınca çekiyor. Bir yıldızı aynı renkler gelmediği için kırdım.,p
4,çok güzel ama  farklı renkler geldi. ondan 1 yıldız kırdım,p
4,bu ikinci alışım çok iyi güneşte parlıyor  4 yıldız vermemin nedeni ise paçaların boyu uzun   yürürken kirleniyor ben    S   beden aldım,p
5,yorumun gözükmesi için 5 yıldız verdim ama almayın çok kötü bir ürün naylon gibi bir kumaşı var satıcı yorumlarda 65 kilo için XL olur demiş ama aldım aşırı dar geldi ve resmen düşük bel iç çamaşırınız gözüküyor kumaşın çok kaşındıran bir yapısı var. Bundan 2-3 sene önce aynı bu modeli bilinen bir markanın mağazasından almıştım çok güzel bir kumaşı,n
5,Öasus bes yıldız verdim durusu cok kötü,n
1,siyah istedim gri geldi enteresan o yüzden  1 yıldız,n
5,5 yıldız cok guzrl.,p
5,gayet güzel fiyatida cok uygun herkese oneririm gayet şık duruyor,p
4,Kalınlığı çok iyi. Kalitesi de iyi. Çok kısa sürede elime ulaştı. Bir yıldız kırmamın sebebi şu ki 6xl gibi değil. Daha dar ve boy olarak kısa. Alınacaksa bu göz önünde bulundurulmalı.,p
1,kalite 0 kesim 0 paketleme 0 herşeyiyle 0 puan 1 yıldız bile çok,n
5,10 numara 5 yıldız çok beğendim adamsın viper,p
5,tavsiye ederim 10 numara 5 yıldız,p
5,gayat guzel bedeninizeden bi beden buyuk almanizi oneririm boyu da uzun,p
5,Beş yıldızı hak ediyor,p
5,hayatımda giydiğim en güzel toparlayici tayt 10 yıldız olsa verirdim muhteşem baska renkleri de olmalı,p
5,Üstte çıksın diye 5 puan verdim. 5-6 giymede ip kaçması gibi bişey oldu kalça da beyaz çizgi şeklinde. Bide bedenler çok farklı. 2xl çok bol oldu iade ettim xl aldm aşırı sıktı. Bilemedim,n
5,"10 yıldızlık ürün, bugüne kadar neden ve nasıl almamışım diye kendime kızdım.  yedegini de sipariş vercem .harika",p
4,"rengi çok canlı, daha yıkamadım ama inşallah biraz çeker çünkü aldım biraz bol oldu. 1 yıldızı da paçalarından biri kısa diye kırdım.. kumaşı çok ince ama benim için ideal",p
5,Bayıldııımmm 💘💘 boy 1.65 kilo 56 s beden aldım tam oldu.Üstte duruşu aşırı güzel rengine ve kalıbına zaten diyecek laf yok alınn aldirinn😘😘,p
5,Rengi ve üstte duruşu çok güzel. Kesinlikle alınmalı.,p
4,ustunuze yapisiyor ve biraz terletiyor ama giyilir 1beden büyük oneririm.,p
2,Ürün güzel evet ama yikadikca ve giydikce bollaşıyor ve tulerme yapiyo bilginiz olsun kullanıp güncellemek istedim yorumumu,p
5,Çok beğendim 5 yıldız,p
5,Çok ama çok kurtarıcı bir ürün 5 değil 10 yıldızlık bir tık yazlık mevsimlik gibi ama olsun,p
5,başa geçsin diye beş yıldız verdim l beden istedim m beden yollamışlar,n
5,üste çıksın diye beş yıldız verdim fermuarı kopuk geldi ürünün iadesini talep ediyorum,n
5,bu kadar ilgisiz kötü bir işletme daha görmedim beden yanlıs geliyor asla ilgilenmiyorlar değişim yapıyoruz iade geliyor aklınız varsa burdan hic bir sey almayın. yorumum öne cıksın diye 5 yıldız verdim,n
1,ince olması önemli değildi ama çok özensiz paketlenmiş ve sorunlu ürün konulmuş 3 de aynı parayı sokakta bulmuyoruz işinizi düzgün yapın lütfen bır yıldızı bile hak etmiyor vasat,n
4,2 adet aldım birini hediye beğenildi.bir beden büyük aldım rahat olsun die m bedene göre kalıbı bi tık büyük ama rahat güzel üstte çok büyük durmuyor.sadece satıcıdan hediye paketi rica etmiştim kampanya dönemindeyiz dedi.. oysaki kargo poşeyinin içine koysa bile olurdu. almak isteyen olursa tereddütsüz alabilir hızlıda geldi ptt olmasına rağmen,p
5,harika kumaşı yumuşacık 2xl giyorum xl spariş verdim bol gəldi ama bol olmasi iyi rahat oluyor.kesinlikle tavsiye ederim cok beyendim rengi canli daha iyi.5 yıldız üzəri,p
4,ürünün kalitesi gerçekten çok iyi. fotoğrafta görünenin aynısı geldi. çok beğendim teşekkür ederim. sadece kargo da gecikme yaşandı bir yıldızı ordan kırdım. onun haricinde güvenle alabilirsiniz.  boyum . 1.70. kilom . 53 M beden aldım gayet iyi durdu,p
5,ürün renkleri ve kumaşı güzel 2 yıkamada ağzı yüzü kaymazsa alinabilir. kayarsa yorumumu guncelleyecegim,p
